date,open,high,low,close,volume
2010-01-04,3952.2099609375,4013.969970703125,3950.610107421875,4013.969970703125,113396000
2010-01-05,4012.429931640625,4028.340087890625,3993.330078125,4012.909912109375,129518600
2010-01-06,4014.449951171875,4022.93994140625,3996.800048828125,4017.669921875,110087000
2010-01-07,4005.9599609375,4032.239990234375,3983.89990234375,4024.800048828125,118430400
2010-01-08,4042.639892578125,4051.409912109375,4013.340087890625,4045.139892578125,131783200
2010-01-11,4071.39990234375,4088.179931640625,4039.330078125,4043.090087890625,110068800
2010-01-12,4044.18994140625,4049.47998046875,3980.199951171875,4000.050048828125,124775800
2010-01-13,3979.93994140625,4007.860107421875,3979.14990234375,4000.860107421875,117700800
2010-01-14,4029.199951171875,4029.7099609375,3993.5,4015.77001953125,108974600
2010-01-15,4030.93994140625,4044.080078125,3949.89990234375,3954.3798828125,162295200
2010-01-18,3971.169921875,3982.7900390625,3954.280029296875,3977.4599609375,86949800
2010-01-19,3968.72998046875,4019.8798828125,3930.909912109375,4009.669921875,115690200
2010-01-20,3996.360107421875,4013.47998046875,3915.9599609375,3928.949951171875,143524600
2010-01-21,3955.780029296875,3966.199951171875,3862.159912109375,3862.159912109375,112341400
2010-01-22,3840.06005859375,3859.64990234375,3786.2900390625,3820.780029296875,170381000
2010-01-25,3793.6298828125,3833.43994140625,3780.5,3781.85009765625,131374000
2010-01-26,3748.030029296875,3807.47998046875,3741.360107421875,3807.0400390625,141543200
2010-01-27,3769.659912109375,3793.6298828125,3737.2900390625,3759.800048828125,136321600
2010-01-28,3812.18994140625,3812.18994140625,3688.7900390625,3688.7900390625,168079800
2010-01-29,3712.02001953125,3768.389892578125,3696.0,3739.4599609375,149875800
2010-02-01,3713.169921875,3774.360107421875,3702.010009765625,3762.010009765625,119833200
2010-02-02,3766.830078125,3819.070068359375,3737.719970703125,3812.1298828125,134752600
2010-02-03,3819.77001953125,3831.3798828125,3784.320068359375,3793.469970703125,124554600
2010-02-04,3792.419921875,3806.2099609375,3685.570068359375,3689.25,175687000
2010-02-05,3665.909912109375,3673.7099609375,3563.760009765625,3563.760009765625,263299600
2010-02-08,3595.3798828125,3616.669921875,3545.909912109375,3607.27001953125,169862000
2010-02-09,3598.659912109375,3633.590087890625,3583.5400390625,3612.760009765625,147671300
2010-02-10,3638.389892578125,3673.6298828125,3617.719970703125,3635.610107421875,187758600
2010-02-11,3659.949951171875,3675.639892578125,3581.860107421875,3616.75,261448600
2010-02-12,3647.27001953125,3661.0400390625,3579.39990234375,3599.070068359375,186454000
2010-02-15,3621.409912109375,3641.97998046875,3599.6298828125,3609.219970703125,109986800
2010-02-16,3641.419921875,3669.0400390625,3602.31005859375,3669.0400390625,147701400
2010-02-17,3707.179931640625,3748.659912109375,3700.18994140625,3725.2099609375,149233400
2010-02-18,3719.06005859375,3752.050048828125,3711.31005859375,3747.830078125,132533000
2010-02-19,3711.860107421875,3772.669921875,3707.18994140625,3769.5400390625,137178400
2010-02-22,3780.679931640625,3781.97998046875,3752.8798828125,3756.699951171875,147653400
2010-02-23,3780.340087890625,3791.56005859375,3696.489990234375,3707.06005859375,149071400
2010-02-24,3713.43994140625,3727.81005859375,3683.81005859375,3715.679931640625,128846800
2010-02-25,3694.56005859375,3724.68994140625,3633.81005859375,3640.77001953125,171807600
2010-02-26,3680.610107421875,3710.31005859375,3648.340087890625,3708.800048828125,151634000
2010-03-01,3739.56005859375,3771.81005859375,3724.840087890625,3769.5400390625,145259800
2010-03-02,3770.639892578125,3811.919921875,3763.159912109375,3811.919921875,120318200
2010-03-03,3799.330078125,3849.72998046875,3787.9599609375,3842.52001953125,123313800
2010-03-04,3813.39990234375,3850.72998046875,3809.719970703125,3828.409912109375,148795800
2010-03-05,3845.989990234375,3910.419921875,3838.340087890625,3910.419921875,153790200
2010-03-08,3924.219970703125,3924.219970703125,3901.969970703125,3903.5400390625,112178600
2010-03-09,3907.72998046875,3919.52001953125,3876.090087890625,3910.010009765625,125235600
2010-03-10,3908.389892578125,3950.639892578125,3902.110107421875,3943.550048828125,123160400
2010-03-11,3921.260009765625,3946.14990234375,3909.949951171875,3928.949951171875,112501200
2010-03-12,3933.969970703125,3956.419921875,3919.070068359375,3927.39990234375,114568600
2010-03-15,3921.0,3925.860107421875,3889.1298828125,3890.909912109375,94752800
2010-03-16,3914.389892578125,3951.469970703125,3910.81005859375,3938.949951171875,108838800
2010-03-17,3954.300048828125,3967.510009765625,3943.169921875,3957.889892578125,124548900
2010-03-18,3936.93994140625,3964.780029296875,3923.260009765625,3938.179931640625,125638800
